id;idMarche;source;type;natureObjetMarche;objetMarche;codeCPV_Original;codeCPV;codeCPV_division;referenceCPV;dateNotification;anneeNotification;moisNotification;datePublicationDonnees;dureeMois;dureeMoisEstimee;dureeMoisCalculee;montant;nombreTitulaireSurMarchePresume;montantCalcule;formePrix;lieuExecutionCode;lieuExecutionTypeCode;lieuExecutionNom;codeDepartementExecution;codeRegionExecution;libelleRegionExecution;nature;accord-cadrePresume;procedure;idAcheteur;sirenAcheteurValide;nomAcheteur;codeRegionAcheteur;libelleRegionAcheteur;departementAcheteur;libelleDepartementAcheteur;codePostalAcheteur;libelleArrondissementAcheteur;codeArrondissementAcheteur;libelleCommuneAcheteur;codeCommuneAcheteur;superficieCommuneAcheteur;populationCommuneAcheteur;geolocCommuneAcheteur;typeIdentifiantEtablissement;siretEtablissement;siretEtablissementValide;sirenEtablissement;nicEtablissement;sirenEtablissementValide;categorieEtablissement;denominationSocialeEtablissement;codeRegionEtablissement;libelleRegionEtablissement;libelleDepartementEtablissement;departementEtablissement;libelleArrondissementEtablissement;codeArrondissementEtablissement;codePostalEtablissement;adresseEtablissement;communeEtablissement;codeCommuneEtablissement;codeTypeEtablissement;superficieCommuneEtablissement;populationCommuneEtablissement;distanceAcheteurEtablissement;geolocCommuneEtablissement;typeIdentifiant_cotitulaire1;id_cotitulaire1;denominationSociale_cotitulaire1;typeIdentifiant_cotitulaire2;id_cotitulaire2;denominationSociale_cotitulaire2;typeIdentifiant_cotitulaire3;id_cotitulaire3;denominationSociale_cotitulaire3
20217crAcFYH3h00;346622;API AIFE;Marché;Services;CONTRAT -Contrat de Recherche et développement Projet Z'AB - Projet d'expérimentation d'une solution technique basée sur la mangrove, financé dans le cadre du projet intégré LIFE ARTISAN;71313000;71313000-5;71;Services de conseil en ingénierie de l'environnement;2021-02-02;2021;02;2021-05-26;72;False;72.0;245401.0;1.0;245401.0;Révisable;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Marché public négocié sans publicité ni mise en concurrence préalable;24972006100103;True;Communauté d'Agglomération Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;54202182900719;True;542021829;00719;True;NC;SAFEGE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;7112B;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2022220160300;346679;PES Marchés;Marché;Services;ETUDES ET DOSSIER DE DEMANDE D'AUTORISATION DES SYSTEMES D'ENDIGUEMENT DE CASE NAVIRE - RIVIERE MADAME ET LEZARDE;71313000-5;71313000-5;71;Services de conseil en ingénierie de l'environnement;2022-03-29;2022;03;2022-07-18;24;False;24.0;191400.0;1.0;95700.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Appel d'offres ouvert;24972006100103;True;COMMUNAUTÉ D'AGGLOMÉRATION;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;54202182900719;True;542021829;00719;True;NC;SAFEGE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;7112B;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;SIRET;49337803800050;EGIS EAU;;;;;;
2019pL1KsSTq7800;267336;API AIFE;Marché;Fournitures;Lot n°3 : Ecrans Plats - MAPA - AC à bons de commande pour la fourniture de matériels informatiques pour tous les services de la ville de FORT DE FRANCE en 2019;30200000;30200000-1;30;Matériel et fournitures informatiques;2019-07-22;2019;07;2021-01-25;12;False;12.0;128000.0;1.0;128000.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;ACCORD-CADRE;;Procédure adaptée;21972209700017;True;SERVICE MARCHES DE FOURNITURES ET SERVICES;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;32924476800027;True;329244768;00027;True;PME;INTERFACE CARAIBES - INFODOM;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4651Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2022202204300;267791;PES Marchés;Marché;Fournitures;EQUIPEMENTS DE PROTECTION INDIVIDUELLE;18100000-0;18100000-0;18;Vêtements professionnels, vêtements de travail spéciaux et accessoires;2022-09-05;2022;09;2022-09-22;48;False;48.0;68000.0;1.0;68000.0;Révisable;97212;CODE POSTAL;ST JOSEPH;;nan;;ACCORD-CADRE;;Procédure adaptée;21972224600010;True;SAINT JOSEPH;02;Martinique;972;Martinique;97212;Fort-de-France;9721;SAINT-JOSEPH;97224;4337.0;16648.0;14.6764465938,-61.0439206265;SIRET;41791848900028;True;417918489;00028;True;PME;ACTI PROTECTION;2;Martinique;Martinique;972;Le Marin;9723;97229;Lotissement LES PAPAYERS;LES TROIS-ILETS;97231;4642Z;2848.0;7587.0;8.116792628638741;14.5269538287,-61.0368445511;;;;;;;;;
2022MFS000001402;110030;PES Marchés;Marché;Services;PRESTATIONS D'ASSURANCE POUR LES SERVICES DE LA CTM;66510000-8;66510000-8;66;Services d'assurance;2022-01-17;2022;01;2022-02-01;60;False;60.0;768149.0;1.0;768149.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Appel d'offres ouvert;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;79335087700015;True;793350877;00015;True;PME;COLLECT'ASSUR NAYARADOU;2;Martinique;Martinique;972;Fort-de-France;9721;97200;<NA>;FORT-DE-FRANCE;97209;6622Z;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2019L4HXNzukIg00;346460;API AIFE;Marché;Travaux;Affaire n° 19S0049-Lot 13: CONTRÔLE D'ACCES;45000000;45000000-7;45;Travaux de construction;2020-05-18;2020;05;2020-08-24;4;False;4.0;85228.0;1.0;85228.0;Révisable;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;24972006100103;True;Communauté d'Agglomération Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;80115373500031;True;801153735;00031;True;PME;SSIMEXPERT;2;Martinique;Martinique;972;Le Marin;9723;97224;<NA>;DUCOS;97207;7112B;3129.0;17039.0;11.831609361649463;14.5778958668,-60.9674898168;;;;;;;;;
20222022T0679900;90417;API AIFE;Marché;Travaux;Il s'agit de la réalisation de travaux pour l’installation de clôtures, de portails sur le périmètre de PZQ et la mise en place d’équipements pour la vidéoprotection au CHU de Martinique. -  - Sûreté pasive - portail clôture;45421148;45421148-3;45;Installation de portails;2022-04-30;2022;04;2022-04-30;36;False;36.0;290000.0;1.0;290000.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Procédure adaptée;20003452800014;True;CHU MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;83501864900029;True;835018649;00029;True;PME;SAS PRO-CLOTURE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;Rue LEON GONTRAND DAMAS;LE LAMENTIN;97213;4329B;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2022ABS000004800;109994;PES Marchés;Marché;Services;ACCORD CADRE A BDC DE SERVICES D'AGENCE DE VOYAGES CTM-LOT 1-Territ. Français hors Antilles Guyane;63510000-7;63510000-7;63;Services d'agences de voyages et services similaires;2022-05-02;2022;05;2021-12-07;48;False;48.0;4000000.0;1.0;4000000.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;41470669700029;True;414706697;00029;True;PME;CAMA VOYAGE;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Rue ERNEST DEPROGE;FORT-DE-FRANCE;97209;7911Z;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2022ABS000009900;110004;PES Marchés;Marché;Fournitures;LOCATION, TRANSPORT SUR SITE, MONTAGE ET DEMONTAGE DE CHAPITEAUX, TENTES ET ACCESSOIRES-LOT 3;39522530-1;39522530-1;39;Tentes;2022-09-09;2022;09;2022-04-08;48;False;48.0;620000.0;1.0;620000.0;Ferme;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Marché négocié sans publicité ni mise en concurrence préalable;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;49994376900020;True;499943769;00020;True;PME;FABRICOM SERVICES;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Lotissement ZAC DE RIVIERE ROCHE;FORT-DE-FRANCE;97209;7721Z;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2020dd4IDjTNff00;346561;API AIFE;Marché;Services;202007151326-Réalisation du Plan de mandat 2020-2026 de la CACEM;79800000;79800000-2;79;Services d'impression et services connexes;2020-09-29;2020;09;2021-04-13;4;False;4.0;16315.0;1.0;16315.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Marché public négocié sans publicité ni mise en concurrence préalable;24972006100103;True;Communauté d'Agglomération Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;48255542200070;True;482555422;00070;True;NC;MARKET ONE;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Rue DU PROFESSEUR RAYMOND GARCIN;FORT-DE-FRANCE;97209;7021Z;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
20212020-070L100;267581;PES Marchés;Marché;Fournitures;2020-070 LOT1 ACCESSOIRES DE BUREAU;39263100-4;39263100-4;39;Accessoires de bureau;2021-01-04;2021;01;2021-01-08;36;False;36.0;82949.31;1.0;82949.0;Révisable;97232;CODE POSTAL;LE LAMENTIN;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;21972213900017;True;VILLE DU LAMENTIN - 21972213900017;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;30317157300015;True;303171573;00015;True;PME;SOCIETE COMMERCIALE DE LIBRAIRIE DE LA MARTINIQUE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4649Z;6792.0;39700.0;0.0;14.6246455763,-60.9935529523;;;;;;;;;
20212020-072L300;267583;PES Marchés;Marché;Fournitures;2020-072 LOT3 CARTOUCHES D'ENCRE;30192000-1;30192000-1;30;Fournitures de bureau;2021-01-04;2021;01;2021-01-08;36;False;36.0;110599.05;1.0;110599.0;Ferme;97232;CODE POSTAL;LE LAMENTIN;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;21972213900017;True;VILLE DU LAMENTIN - 21972213900017;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;30317157300015;True;303171573;00015;True;PME;SOCIETE COMMERCIALE DE LIBRAIRIE DE LA MARTINIQUE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4649Z;6792.0;39700.0;0.0;14.6246455763,-60.9935529523;;;;;;;;;
2020130015929200;56110;API AIFE;Marché;Fournitures;Le présent marché subséquent a pour objet l'acquisition de fournitures informatiques pour les services de la préfecture de Martinique (Lot 1);30200000;30200000-1;30;Matériel et fournitures informatiques;2020-10-16;2020;10;2020-10-16;48;True;2.0;10000.0;1.0;10000.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE SUBSEQUENT;;;17972001600015;True;Ministère de l'Intérieur - Préfecture de la Martinique;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;39041487800020;True;390414878;00020;True;PME;CARIBEEN PARTNERS INGENERING;1;Guadeloupe;Guadeloupe;971;Pointe-à-Pitre;9712;97139;<NA>;LES ABYMES;97101;4741Z;7003.0;58606.0;99.89293296576105;16.2727026732,-61.5016988194;;;;;;;;;
2020180006085200;56123;API AIFE;Marché;Services;Il s'agit de l'entretien du système solaire de production d'eau chaude installé à la résidence Sériot.;50531100;50531100-7;50;Services de réparation et d'entretien de chaudières;2020-06-12;2020;06;2020-06-12;48;True;2.0;7540.0;1.0;7540.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Procédure adaptée;17972001600015;True;Ministère de l'Intérieur - Préfecture de la Martinique;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;81867926800016;True;818679268;00016;True;PME;CARREFOUR DE L'ENERGIE;2;Martinique;Martinique;972;La Trinité;9722;97220;<NA>;TRINITE;97230;3511Z;4651.0;13352.0;14.228554837599988;14.7382594909,-60.9505582435;;;;;;;;;
2021130016668901;56134;API AIFE;Marché;Fournitures;Le présent marché est un accord-cadre à bon de commande qui a pour objet l'achat, la location et la maintenance de fontaines à eau à bonbonnes sur réseau et hors réseau, installées dans différents services de l'Etat en Martinique. - Acquisition de fontain;42968100;42968100-0;42;Distributeurs de boissons;2021-08-12;2021;08;2021-08-12;48;False;48.0;139000.0;2.0;139000.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;17972001600015;True;Ministère de l'Intérieur - Préfecture de la Martinique;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;83335681900015;True;833356819;00015;True;PME;WATERFRESH;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Impasse ANTOINE VITEZ;FORT-DE-FRANCE;97209;4778C;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2021130016680300;56139;API AIFE;Marché;Fournitures;Le présent marché est un accord-cadre à bon de commande qui a pour objet l'achat, la location et la maintenance de fontaines à eau à bonbonnes sur réseau et hors réseau, installées dans différents services de l'Etat en Martinique. - Location avec contrat;42968100;42968100-0;42;Distributeurs de boissons;2021-08-12;2021;08;2021-08-12;48;False;48.0;139000.0;1.0;139000.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;17972001600015;True;Ministère de l'Intérieur - Préfecture de la Martinique;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;83335681900015;True;833356819;00015;True;PME;WATERFRESH;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Impasse ANTOINE VITEZ;FORT-DE-FRANCE;97209;4778C;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
20202020.036L100;267561;PES Marchés;Marché;Fournitures;LOT1 FOURNITURE ET REMPLACEMENT DU CATALISEUR DO HYL2;42993000-3;42993000-3;42;Machines pour l'industrie chimique;2020-10-07;2020;10;2020-10-12;72;True;2.0;48188.0;1.0;48188.0;Révisable;97232;CODE POSTAL;LAMENTIN;;nan;;MARCHE;;Procédure adaptée;21972213900017;True;VILLE DU LAMENTIN - 21972213900017;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;32415659500070;True;324156595;00070;True;PME;SOCIETE MARTINIQUAISE DE TRAVAUX SPECIAUX;2;Martinique;Martinique;972;Le Marin;9723;97224;<NA>;DUCOS;97207;4299Z;3129.0;17039.0;3.8523413050506257;14.5778958668,-60.9674898168;;;;;;;;;
20182019T6549400;56185;API AIFE;Marché;Travaux;Les prestations concernent de la réalisation d’une aire de jeux qui comprendra : - - un terrain multi-sport destiné à la pratique du volley-ball et du hand-ball, - - et d’une aire destinée à la pratique de la pétanque comprenant deux pistes, - - un ch;45212200;45212200-8;45;Travaux de construction d'installations sportives;2018-11-30;2018;11;2018-11-30;1;False;1.0;55299.0;1.0;55299.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Procédure adaptée;17972640100013;True;Ministère de la Transition écologique et solidaire - Ministère de la Cohésion des Territoires - Direction de la Sécurité de l'Aviation Civile Antilles Guyane;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;30309122700064;True;303091227;00064;True;GE;SOCIETE GENERALE DE TRAVAUX;1;Guadeloupe;Guadeloupe;971;Basse-Terre;9711;97122;Impasse EMILE DESSOUT;BAIE-MAHAULT;97103;4312A;4654.0;29976.0;104.08842529599912;16.2515819199,-61.5922344723;;;;;;;;;
2019DSTFCS001B00;267357;PES Marchés;Marché;Fournitures;LOT 04 - 3 FOURGONNETTES DOUBLES CABINES TYPE U3;34136100-0;34136100-0;34;Fourgonnettes;2019-05-27;2019;05;2019-09-30;4;False;4.0;88000.0;1.0;88000.0;Ferme;97240;CODE POSTAL;Le François;;nan;;MARCHE;;Appel d'offres ouvert;21972210500018;True;COMMUNE DU FRANCOIS;02;Martinique;972;Martinique;97240;Le Marin;9723;LE FRANCOIS;97210;5462.0;18452.0;14.6063466524,-60.9058337849;SIRET;42814876100029;True;428148761;00029;True;GE;MARTINIQUE AUTOMOBILES SN;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4511Z;6792.0;39700.0;9.824572158328484;14.6246455763,-60.9935529523;;;;;;;;;
20192019.085L600;267514;PES Marchés;Marché;Fournitures;2019.085 LOT6 MINI BUS DE 9 PLACES;34100000-8;34100000-8;34;Véhicules à moteur;2019-11-12;2019;11;2019-12-06;3;False;3.0;33917.05;1.0;33917.0;Ferme;97232;CODE POSTAL;LAMENTIN;;nan;;MARCHE;;Appel d'offres ouvert;21972213900017;True;VILLE DU LAMENTIN - 21972213900017;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;42814876100029;True;428148761;00029;True;GE;MARTINIQUE AUTOMOBILES SN;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4511Z;6792.0;39700.0;0.0;14.6246455763,-60.9935529523;;;;;;;;;
2021MAS000011902;109946;PES Marchés;Marché;Services;"ACTIONS DE FORMATION ""PARCOURS CLES"" T5 LOT 49";80530000-8;80530000-8;80;Services de formation professionnelle;2021-08-27;2021;08;2020-12-28;36;False;36.0;428580.0;3.0;428580.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Procédure adaptée;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;44062052400015;True;440620524;00015;True;PME;FORE ALTERNANCE;1;Guadeloupe;Guadeloupe;971;Basse-Terre;9711;97122;Rue ALFRED LUMIERE;BAIE-MAHAULT;97103;8532Z;4654.0;29976.0;104.08842529599912;16.2515819199,-61.5922344723;;;;;;;;;
202121 13 0000;425572;API AIFE;Marché;Services;Fourniture de service de téléphonie mobile;64212000;64212000-5;64;Services de téléphonie mobile;2021-11-24;2021;11;2021-12-07;24;False;24.0;138900.0;1.0;138900.0;Révisable;972;CODE DEPARTEMENT;Martinique;;nan;;ACCORD-CADRE;;Procédure adaptée;31402496900029;True;CGSS MARTINIQUE;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;38367876000018;True;383678760;00018;True;GE;OUTREMER TELECOM;2;Martinique;Martinique;972;Fort-de-France;9721;97200;<NA>;FORT-DE-FRANCE;97209;6110Z;4353.0;85667.0;8.472233380404282;14.6408734458,-61.069176472;;;;;;;;;
202001320S000300;267530;Dematis;Marché;Services;Prestation de restauration pour les elections municipales de 2020;55523000;55523000-2;55;Services traiteur pour autres entreprises ou autres institutions;2020-03-06;2020;03;2020-03-09;1;False;1.0;22119.0;1.0;22119.0;Ferme;97232;CODE POSTAL;Mairie du Lamentin;;nan;;MARCHE;;Procédure adaptée;21972213900017;True;Mairie du Lamentin;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;45158081500111;True;451580815;00111;True;PME;DATEX OUTREMER SA;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Route DE LA POINTE DES SABLES;FORT-DE-FRANCE;97209;5629B;4353.0;85667.0;8.472233380404282;14.6408734458,-61.069176472;;;;;;;;;
20192018S0107900;8100;API AIFE;Marché;Services;Maintenance préventive du monte-charge installé à la tour de contrôle du Lamentin (sous vigie) - Service de la Navigation Aérienne Antilles - Guyane;50750000;50750000-7;50;Services d'entretien d'ascenseurs;2019-01-01;2019;01;2019-01-01;48;True;2.0;450.0;1.0;450.0;Révisable;RE;CODE DEPARTEMENT;(974) Réunion;;nan;;MARCHE;;Procédure adaptée;12006402700192;True;Service de Navigation Aérienne Antilles Guyane;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;54210780003117;True;542107800;03117;True;NC;OTIS;11;Île-de-France;Hauts-de-Seine;92;Nanterre;922;92800;Place DE LA PYRAMIDE;PUTEAUX;92062;2822Z;318.0;44514.0;7602.928867495639;48.8836186061,2.23810959636;;;;;;;;;
2018zNM8ivEStv00;425541;API AIFE;Marché;Travaux;18 21 00-Lot 4 : ContrXXXXXle d'accXXXXXs;45300000;45300000-0;45;Travaux d'équipement du bâtiment;2019-01-17;2019;01;2019-05-23;3;False;3.0;100487.0;1.0;100487.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;31402496900029;True;CGSS MARTINIQUE;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;49005558900017;True;490055589;00017;True;PME;ALCEA DRM;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;2630Z;6792.0;39700.0;0.0;14.6246455763,-60.9935529523;;;;;;;;;
20212021S1313800;8124;API AIFE;Marché;Services;Dératisation des locaux du Centre de Contrôle de Cayenne - Félix ÉBOUÉ - Service de la Navigation Aérienne Antilles - Guyane;90922000;90922000-6;90;Services de lutte contre les parasites;2021-08-01;2021;08;2021-08-01;48;True;2.0;840.0;1.0;840.0;Révisable;973;CODE DEPARTEMENT;(973) Guyane;;nan;;MARCHE;;;12006402700192;True;Ministère de la Transition Écologique, Ministère de la Cohésion des Territoires, Ministère de la Mer - Service de Navigation Aérienne Antilles Guyane;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;74999601300027;True;749996013;00027;True;PME;VD HABITAT;3;Guyane;Guyane;973;Cayenne;9731;97300;Rue FRANCOIS ARAGO;CAYENNE;97302;8129A;3077.0;55198.0;1108.7070106026952;5.03107464278,-52.5193923736;;;;;;;;;
2020DTS0100;138508;Dematis;Marché;Services;Etudes et assistance pour la mise en oeuvre de laCompétence de transport scolaire des élèves etétudiants en situation de handicap sur l'ensemble duTerritoire de la martinique;79311000;79311000-7;79;Services d'études;2020-02-12;2020;02;2020-02-13;11;False;11.0;57615.0;1.0;28807.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Procédure adaptée;20007535600010;True;Martinique Transport;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;44088962400043;True;440889624;00043;True;PME;Cloix & Mendes-Gil;11;Île-de-France;Paris;75;;;75009;Rue AUBER;PARIS 9;75109;6910Z;218.0;59474.0;7619.39672066968;48.8769868607,2.33753841595;SIRET;49940235200037;MOBHILIS;;;;;;
2021ABE000008800;109870;PES Marchés;Marché;Services;REPERAGE D'AMIANTE AVANT TRAVAUX OU AVANT DEMOLITION SUR L'ENSEMBLE DES BATIMENTS DE LA CTM;79311100-8;79311100-8;79;Services de conception d'études;2021-10-12;2021;10;2022-09-26;48;False;48.0;4000000.0;1.0;4000000.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;49067629300080;True;490676293;00080;True;ETI;QUALICONSULT IMMOBILIER;11;Île-de-France;Yvelines;78;Versailles;784;78140;Rue DU PETIT CLAMART;VELIZY-VILLACOUBLAY;78640;7120B;897.0;21104.0;7601.527739763819;48.7839097374,2.19723411662;;;;;;;;;
2020130015347600;56174;API AIFE;Marché;Fournitures;Acquisition et Maintenance préventive et corrective de systèmes de climatisation de locaux de services de l'Etat en Martinique  - Fort-de-France 4;42512000;42512000-8;42;Installations de climatisation;2020-07-07;2020;07;2020-07-07;44;True;1.0;19999.0;1.0;19999.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE SUBSEQUENT;;;17972430700030;True;Ministère de l'éducation nationale et de la jeunesse et Ministère de l'enseignement supérieur, de la recherche et de l'innovation - Rectorat de MARTINIQUE;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;43431434000051;True;434314340;00051;True;GE;TUNZINI ANTILLES;2;Martinique;Martinique;972;Fort-de-France;9721;97232;Chemin BOIS QUARRE;LE LAMENTIN;97213;4322B;6792.0;39700.0;11.957669091162066;14.6246455763,-60.9935529523;;;;;;;;;
